file_id	archive_member	source_group	sha256
LA_E_9269264	TextGrids/LA_E_9269264.TextGrid	expanded_10systems_v2	a4a852ed80a1a37262675c3504e47970642468a303a7110f55d0864432b9b783
LA_E_9269605	TextGrids/LA_E_9269605.TextGrid	expanded_10systems_v2	1ba73f50bebbb2b38a27335147b09f77aa6b2533a12bd99749fefb3dd747ea9a
LA_E_9270241	TextGrids/LA_E_9270241.TextGrid	expanded_10systems_v2	5613b471fa4146815326accab0c9a40abdc85db1980399b383955ec0debd9677
LA_E_9270259	TextGrids/LA_E_9270259.TextGrid	expanded_10systems_v2	75f50c09f12da868ad1d6e725f18971a0c472b90c88cf31cfbb3b280c68bdc2a
LA_E_9271719	TextGrids/LA_E_9271719.TextGrid	full_study_final_textgrids	a15317e4f9bc68d448dedcc3eb5f0c74039d74d880c9d63f4b9ff46c628471a8
LA_E_9271805	TextGrids/LA_E_9271805.TextGrid	expanded_10systems_v2	0c1bd65e9093d1439fb424f90f77ef12ec1ba38a918f00f081c4ea1b3203818e
LA_E_9271901	TextGrids/LA_E_9271901.TextGrid	full_study_final_textgrids	7e3c2a5bfe1e6e029a617e1f6a735f674ee2cd0d40200405cb0ea2afaa6b03c8
LA_E_9272571	TextGrids/LA_E_9272571.TextGrid	full_study_final_textgrids	c4ead72dca50fcd56c2779760b1acfe7a4aca2a178bbd3a34b7f95704a93d264
LA_E_9274312	TextGrids/LA_E_9274312.TextGrid	rebuild_v5	c96bd3b7e3e64adf2746ce28fa29bfeb16bf591d74bdb58bb7382ded6c233770
LA_E_9274391	TextGrids/LA_E_9274391.TextGrid	full_study_final_textgrids	35a4091fe96837ab6d344935ea61e8efa8d9d977ab0a63b6e67f7034f3b3f3b2
LA_E_9274545	TextGrids/LA_E_9274545.TextGrid	expanded_10systems_v2	62a79045ec0fe79975a449fdfbd5ab6a61bf822d58a330843a9e584df450e899
LA_E_9274919	TextGrids/LA_E_9274919.TextGrid	rebuild_v5	91056ae3d814b9663aa746ccf35b1e13443be5111077dc5baf3763da8ba67355
LA_E_9275020	TextGrids/LA_E_9275020.TextGrid	expanded_10systems_v2	2e4c35256140437832986db4ea9c35d0e7ed0b9dff46d00fea2058ad18cbd956
LA_E_9276099	TextGrids/LA_E_9276099.TextGrid	expanded_10systems_v2	229e3959b7d26e906ab68180b19a7366592bc2285bf3fddab912c164c4865e58
LA_E_9276329	TextGrids/LA_E_9276329.TextGrid	expanded_10systems_v2	3ad8369ee3fa83bf927ad53cb93b6852a5467170df2cdbc5b22696086925ac05
LA_E_9276800	TextGrids/LA_E_9276800.TextGrid	expanded_10systems_v2	b8f3d5aa19ce05795b3c7a3cfce1598f34e8d248de5bb76c5bbc9ba38efba558
LA_E_9276847	TextGrids/LA_E_9276847.TextGrid	full_study_final_textgrids	5cb7c224607c51a35ff6c1315ee19c3a340f32dacde9911d7e8b9da74e9621fb
LA_E_9277596	TextGrids/LA_E_9277596.TextGrid	rebuild_v5	c6994cf91b359ff8f1e18cb7a90706116c4452c5630c155d0980d5598277121e
LA_E_9277943	TextGrids/LA_E_9277943.TextGrid	rebuild_v5	36ac488856db7d0e9f4de9fd47191985a554b36cbef800a5f5b53a1f3b326d21
LA_E_9278518	TextGrids/LA_E_9278518.TextGrid	rebuild_v5	ea181e9d8fea5c90a0bbccaeac84156f1ddf5166218f2f96dc7670fa61b53aea
LA_E_9279446	TextGrids/LA_E_9279446.TextGrid	rebuild_v5	37e83a823a7eea89066a436c010a230739b432379417584bb1275507981966e0
LA_E_9279527	TextGrids/LA_E_9279527.TextGrid	rebuild_v5	23ebd59bd44a74596d8017456695e63f1e33e2ebe8fca38eeb54d3bfc54e171d
LA_E_9279608	TextGrids/LA_E_9279608.TextGrid	expanded_10systems_v2	706ebcac82a511fdcc4ed18f1bcad3c49e6e2bb957e4042a11e51b269a3c4607
LA_E_9280037	TextGrids/LA_E_9280037.TextGrid	full_study_final_textgrids	6300bb20cd0c978dbe8665fe8186502f4fad615691ceda1f750a0fb70b7107bd
LA_E_9280396	TextGrids/LA_E_9280396.TextGrid	expanded_10systems_v2	da1ff78be03c93a16a4b886a308dd7d1179629ac5034c742131d49f7cb674723
LA_E_9280467	TextGrids/LA_E_9280467.TextGrid	expanded_10systems_v2	d9fcafa3e6505f7c2a31b24a2db487ce277237bf5787681569efec413aaf05fa
LA_E_9280656	TextGrids/LA_E_9280656.TextGrid	full_study_final_textgrids	05938a138907c86a50a17e70d3ac9f4f5e8ece4750379fc5c36f25e338127a1c
LA_E_9280755	TextGrids/LA_E_9280755.TextGrid	expanded_10systems_v2	26080bfb325a5b2bdcca643799de87092749c346488dfa62ad0c92465978beb5
LA_E_9280895	TextGrids/LA_E_9280895.TextGrid	rebuild_v5	757c8ab3ea69d127e78109ef5a551bbfeeff31e040984cfb0773a1019628ee38
LA_E_9280934	TextGrids/LA_E_9280934.TextGrid	expanded_10systems_v2	c796bd4ab5192695521a0aa05d9a3d18c180688cf406d1ad6b19d73a0ebabf94
LA_E_9281145	TextGrids/LA_E_9281145.TextGrid	rebuild_v5	54c994dc2211b0f1811ab2f50f63b6d59f18fa6b4d746fcc9930d7b0e854596d
LA_E_9281217	TextGrids/LA_E_9281217.TextGrid	full_study_final_textgrids	8010507251898a9cf372c8a352599c73c2e6a5ed9edc1eca575f06f95da1a534
LA_E_9281860	TextGrids/LA_E_9281860.TextGrid	rebuild_v5	1afef997736775e61345a5ffc637747317632a43e725105c779db0396ec61f89
LA_E_9282552	TextGrids/LA_E_9282552.TextGrid	expanded_10systems_v2	68936e0cdb3da1a1091a7864112e1b8232e00f19e4e14d9c3eb089dc32490a5b
LA_E_9283363	TextGrids/LA_E_9283363.TextGrid	expanded_10systems_v2	c98789aefdb95e121d20565f9f3429b944dc0d2d3a9e6317548366c2dee4a6c8
LA_E_9284150	TextGrids/LA_E_9284150.TextGrid	rebuild_v5	d51ac33ecdedc0009e224ba9cf68ffce71470297819d84da403c70784e5125c6
LA_E_9285232	TextGrids/LA_E_9285232.TextGrid	rebuild_v5	f5a487f89cb9e795e9e2754d7df6e4569716870e7576e5cd6575670a3b7bdf9b
LA_E_9285429	TextGrids/LA_E_9285429.TextGrid	rebuild_v5	b62e40fb9edb5865fcef3fcaec44fe1e9ca29f229c432426e0bb64e39c5408a2
LA_E_9285655	TextGrids/LA_E_9285655.TextGrid	expanded_10systems_v2	306ef84d9cd1214bf94281e1465e050c54f212cc483041a9a3f091cc0e1d77f8
LA_E_9285697	TextGrids/LA_E_9285697.TextGrid	expanded_10systems_v2	3b3b9e543af58a8044b35ad11abc6be4555aca634b27c7a45160cd6b13d977bd
LA_E_9286823	TextGrids/LA_E_9286823.TextGrid	full_study_final_textgrids	c3da3980d76f79aaadbe5ad84263390c01820b4214fa0e24dad88d9f68158030
LA_E_9287065	TextGrids/LA_E_9287065.TextGrid	expanded_10systems_v2	dbbbbb1f26b933d66e2cf6f968dadabf704bd68a0b090a1bc4808a4c39ace9de
LA_E_9287264	TextGrids/LA_E_9287264.TextGrid	full_study_final_textgrids	f112ff7d6d7fecfb984ea156976da21aa6d406263aee39002daeed7adacf003b
LA_E_9287320	TextGrids/LA_E_9287320.TextGrid	expanded_10systems_v2	154fb2c84d1c8c78d67208b23e55838c307fa91ff0860c907cb3f25de0eac375
LA_E_9287767	TextGrids/LA_E_9287767.TextGrid	rebuild_v5	bc28e6457ab2ef2ca01ec24eb1326794e7290c0f962aaa9f59b59110e24d292a
LA_E_9287801	TextGrids/LA_E_9287801.TextGrid	expanded_10systems_v2	c08c5a979c270b4ef2b3c4af8da11ec62f9c7e34231d678414a77fff78ff2dcb
LA_E_9287856	TextGrids/LA_E_9287856.TextGrid	full_study_final_textgrids	f707a204bb51b6b341156b17b26bc9c14d441f9c857a9459cd3f6595b9bcddef
LA_E_9288046	TextGrids/LA_E_9288046.TextGrid	full_study_final_textgrids	d53d36132b996700ac0de905b524fc950b5208b132a028c9a45d7a13de5fc948
LA_E_9288756	TextGrids/LA_E_9288756.TextGrid	rebuild_v5	43d1c0398d787c0fabedb2a5b43ac93a783672384599847943b483f12a170104
LA_E_9288824	TextGrids/LA_E_9288824.TextGrid	full_study_final_textgrids	06f7f6bbfbe0296dbbf978093ed7a6f9fd2c3dae4dd42fb4318ec0bf625ec26c
LA_E_9289036	TextGrids/LA_E_9289036.TextGrid	rebuild_v5	ab492687ee21b0b126102799a2fb6458b7d24cf1837c7c33f4d44c0fd3bae573
LA_E_9289867	TextGrids/LA_E_9289867.TextGrid	expanded_10systems_v2	7fce600c47f1d6b8dd653c099488cfe9bad8886987ff8ddb152bb12771eccc8d
LA_E_9291955	TextGrids/LA_E_9291955.TextGrid	full_study_final_textgrids	8c17fec025bc37d63893661e264bc03a884af8e411d7e5e2622f22f53f98ce33
LA_E_9294186	TextGrids/LA_E_9294186.TextGrid	expanded_10systems_v2	eac1be00a59f9ca757195f2342c322b06e55d74480c649b87505a5be38ce2f5b
LA_E_9294731	TextGrids/LA_E_9294731.TextGrid	expanded_10systems_v2	510d8d44a113a402c28c38f089339435b8b643f6682b055bae61e31e235919cd
LA_E_9295072	TextGrids/LA_E_9295072.TextGrid	expanded_10systems_v2	bfa3121f76f6bd8ebeb638a92e9051a8c8d6a6f434e03e989a71ab8144b52286
LA_E_9295754	TextGrids/LA_E_9295754.TextGrid	rebuild_v5	c0da96e712e0cc07dec5d9787c633915bca0c14e2c393c35045882cc264e90e0
LA_E_9296111	TextGrids/LA_E_9296111.TextGrid	expanded_10systems_v2	c873e3239534a07a588baeeca154291b16f90f8cc19f0cb5f414cb3fe8e97ef3
LA_E_9296274	TextGrids/LA_E_9296274.TextGrid	full_study_final_textgrids	a2f146c78b63442fc1f0180dace3d01a33a0023609cf7f8c96342a90b16f5e6e
LA_E_9296623	TextGrids/LA_E_9296623.TextGrid	full_study_final_textgrids	1d93a60892bcbc1c09355592afd95b8740a47e7443dcdce13dae4bae3582dd37
LA_E_9296794	TextGrids/LA_E_9296794.TextGrid	rebuild_v5	a85a39e3f2bf959012c43ef503a533a291e77452f6bb2d2e228a3ab20b24ec26
LA_E_9296875	TextGrids/LA_E_9296875.TextGrid	expanded_10systems_v2	f9264804d77edefed9c104071a489652800641ec0b2b6e21d93c43fa05ab0cdd
LA_E_9296985	TextGrids/LA_E_9296985.TextGrid	expanded_10systems_v2	5d6187332ef0c5d8714e348cdcc613667006836e6676b3c087233ea4b61f71d5
LA_E_9297648	TextGrids/LA_E_9297648.TextGrid	expanded_10systems_v2	737f63dae28104b5948bc18d019978bff6cc02b767d7da17f86ae63f99c9e58e
LA_E_9298421	TextGrids/LA_E_9298421.TextGrid	expanded_10systems_v2	d451a808c77adbc0a0b8d7c631de28f72046a7230057a41c8f2277e7a3654ffe
LA_E_9298500	TextGrids/LA_E_9298500.TextGrid	rebuild_v5	4da047c90d860b370c2458e77b3d4285593fc82fc900744e0f59ea609908c550
LA_E_9298677	TextGrids/LA_E_9298677.TextGrid	full_study_final_textgrids	273b2b8e7f0433d630bffe4b666bd3b4d857bae9374370895d4c9a820ce12197
LA_E_9298765	TextGrids/LA_E_9298765.TextGrid	expanded_10systems_v2	384e90fc77ceb89b31104a8673cc5cf8b6ecd6c0f62716d6cd9bb4549691a1f9
LA_E_9299421	TextGrids/LA_E_9299421.TextGrid	expanded_10systems_v2	ddaf78d712350ba3d95b4be3d54c8adccb554507b175788dfda149a9b15c3750
LA_E_9299610	TextGrids/LA_E_9299610.TextGrid	expanded_10systems_v2	957ed434e6b13b4283fb4fb8e3387ca5fc98a00cf9d9442f9662153ccb81f147
LA_E_9300214	TextGrids/LA_E_9300214.TextGrid	expanded_10systems_v2	a948682379f96c569de143914405dc1053437532413788e90a88ac5196b7d973
LA_E_9300592	TextGrids/LA_E_9300592.TextGrid	expanded_10systems_v2	6d6d6d08619f7120aa9a7bc5cd7f3e41dbd740eacad87f7ac1f9faaca7ed9d99
LA_E_9300649	TextGrids/LA_E_9300649.TextGrid	rebuild_v5	c6c1b062198b94fafa0c22a60e11dc7ef71c86814045ffda5ab59be8192b3324
LA_E_9300686	TextGrids/LA_E_9300686.TextGrid	rebuild_v5	8febfca9e9f99150bc35d4b9505760aee3f62331ed730f3551fdd4329c1d0342
LA_E_9301086	TextGrids/LA_E_9301086.TextGrid	full_study_final_textgrids	4ef79ff8f9f71c4fd43b357765a7f987a688e8d65a6ef8af873ea1aa3b6ccc95
LA_E_9301157	TextGrids/LA_E_9301157.TextGrid	expanded_10systems_v2	38084e03d6c53eb4fe1ab2a3a8edf464cc9d662bc32712d5edead1ec935ac7ec
LA_E_9301519	TextGrids/LA_E_9301519.TextGrid	expanded_10systems_v2	1b2fa1f83b5ced60b4de77513d26ea4bc44f8a9655a1f93c8f8e3fad08c712ad
LA_E_9301727	TextGrids/LA_E_9301727.TextGrid	expanded_10systems_v2	6b46b4ce83759d78d0630f674f5a7032270974e8e1106590cb9ca5ade490d100
LA_E_9301809	TextGrids/LA_E_9301809.TextGrid	rebuild_v5	9aead12f46e99869f1ac604dbbec1fc8433db3f8f249baaa5c7344451b725e2b
LA_E_9301954	TextGrids/LA_E_9301954.TextGrid	rebuild_v5	35e33db1b9ac46d2e282dd89d9cd9f6981b3263760b2980b63d697f4416fc83a
LA_E_9303100	TextGrids/LA_E_9303100.TextGrid	expanded_10systems_v2	586043bd2ee51d11077be8541802971715bc2ebe31672e38c5d1a7973667834a
LA_E_9303740	TextGrids/LA_E_9303740.TextGrid	expanded_10systems_v2	571b4c7a84a4fbc4c880dfa14a7090ee366721debfba0a5f91d677b22eef4596
LA_E_9304384	TextGrids/LA_E_9304384.TextGrid	rebuild_v5	80b78c2e6f75d349ab00ca9e5241656d07e80ad6232af9200246823d293668c1
LA_E_9304484	TextGrids/LA_E_9304484.TextGrid	full_study_final_textgrids	6ce29925d6f62aec5c52064bbb017bb2fa92a3c98c1a601ccbd38a4b26eb8d1f
LA_E_9304698	TextGrids/LA_E_9304698.TextGrid	expanded_10systems_v2	facb8d94eaf4173dc4805088ac4e81f5e3f8731a0f426bd6183e1af9609fb962
LA_E_9304894	TextGrids/LA_E_9304894.TextGrid	expanded_10systems_v2	9224f0ec4fa1b87ac59f99010f03a4c32b4d087584627f9c8e07a9ad93ee5d93
LA_E_9305651	TextGrids/LA_E_9305651.TextGrid	rebuild_v5	884993faa7fa986891da134c3773dfe8d9436347f899f5bf43ca2e615cba33c7
LA_E_9306047	TextGrids/LA_E_9306047.TextGrid	rebuild_v5	257c29853b88ce4c795ec308bdb14bc1bf5cc930ed7b4384bfc2286eee3010f1
LA_E_9306840	TextGrids/LA_E_9306840.TextGrid	expanded_10systems_v2	97a8b11c994c62d5242e64330faf882a192139bfc09781b598da5c5a9030bcc6
LA_E_9307876	TextGrids/LA_E_9307876.TextGrid	expanded_10systems_v2	6d18cf5c10a74f3d40f2646dd871f25fb5d7f3bf94249599af7791a9816ec2c5
LA_E_9308464	TextGrids/LA_E_9308464.TextGrid	full_study_final_textgrids	3570612de9b8850fa26f45a3f4eaa6a3a0d78262fbd7ff408046b71f790b8c41
LA_E_9308962	TextGrids/LA_E_9308962.TextGrid	full_study_final_textgrids	94dd9ce95ebdf6fcebf9d6d64e1bd3fc9f7698f54d09c21d6150cafc728fcd3d
LA_E_9309083	TextGrids/LA_E_9309083.TextGrid	expanded_10systems_v2	87a9948a5bd198ee0a19270dbebf898f7d3352c92d4928e35be39979e9fb7917
LA_E_9309205	TextGrids/LA_E_9309205.TextGrid	full_study_final_textgrids	d08933fc116f941af229b58e96b8bc86126938182dd36a20caa1d95170a9af75
LA_E_9309762	TextGrids/LA_E_9309762.TextGrid	rebuild_v5	b26faeb498ce16598afafa1b8706429f483c83e119f3b69fc63f8c41edd43a17
LA_E_9309839	TextGrids/LA_E_9309839.TextGrid	expanded_10systems_v2	eab4fac983bf1c9877fcd6591eb24c5bfec6e4b636ad3ccb597f9f6a36545182
LA_E_9310650	TextGrids/LA_E_9310650.TextGrid	full_study_final_textgrids	559c1f5e26cb253351ba97d8c5f4c1d9d35d5c842f8e223af3554262c7d00ff7
LA_E_9310782	TextGrids/LA_E_9310782.TextGrid	expanded_10systems_v2	1b88f499bbe3e176852aac43b5dc2448502f086e0777bad0332d7ed00a7a8385
LA_E_9311823	TextGrids/LA_E_9311823.TextGrid	expanded_10systems_v2	181817f5c9e730df4604a3dcadfb454a0a1e485591738f888bf184bbb6e47e4a
LA_E_9312155	TextGrids/LA_E_9312155.TextGrid	rebuild_v5	4439cdce992123b57c18530c76a5a3c37d62b178e3b107053f1f1a1b230b736d
LA_E_9313845	TextGrids/LA_E_9313845.TextGrid	expanded_10systems_v2	f9c53d3bb7a7a59fb26fb69a6f006e30e5e9873d9197ac50a90ddda4f6ce7e17
LA_E_9314027	TextGrids/LA_E_9314027.TextGrid	full_study_final_textgrids	e0dddf837873160a0dc24328ed2241827e34616d2508ad1fa3ee4e06ed566252
LA_E_9314539	TextGrids/LA_E_9314539.TextGrid	expanded_10systems_v2	6c9adf20e6c0ad642ce1ef9ccbc23b18c364de1f62379db60c4637b46e8e7dcc
LA_E_9315174	TextGrids/LA_E_9315174.TextGrid	expanded_10systems_v2	b70abe7e0e8227d55a1b1d5207d943e376e31938cd1967506535f728dbc4d3e3
LA_E_9315313	TextGrids/LA_E_9315313.TextGrid	expanded_10systems_v2	e1959abae8a16ed3773cafd46161318cfe0ea4dec8e962b904c8c98e8c2756e7
LA_E_9315488	TextGrids/LA_E_9315488.TextGrid	rebuild_v5	c1f03cddc4910dcf95b0ae58189f648c2a031f1589ddf54d2bcbe642ab6272cf
LA_E_9315597	TextGrids/LA_E_9315597.TextGrid	expanded_10systems_v2	7dfdcb842f954720e9353918706d10cc16038759b762de699fa7647644ae5bc0
LA_E_9315918	TextGrids/LA_E_9315918.TextGrid	rebuild_v5	bbb74f020612438f0f6ba20873631fb955ebce9a04cccf713bea60808f1b3670
LA_E_9316708	TextGrids/LA_E_9316708.TextGrid	expanded_10systems_v2	b9c74b8aef448e5166dae8f805704f4735ef324d8ec8d693121b246d55aab8de
LA_E_9316905	TextGrids/LA_E_9316905.TextGrid	expanded_10systems_v2	2afc271ac031593b402ce3cc6a589b8410686b245e82207355d6d9714465fde7
LA_E_9317692	TextGrids/LA_E_9317692.TextGrid	expanded_10systems_v2	1a27a85f088b2e8f4234a61c7f234cb9982ce1dd9ae2733c3a4a1ce9cabc37fe
LA_E_9318664	TextGrids/LA_E_9318664.TextGrid	rebuild_v5	151ac082dc1423c2ad874edaf34e3d0eb22ff02bd09480238cda3d06b0b4b803
LA_E_9318798	TextGrids/LA_E_9318798.TextGrid	full_study_final_textgrids	952932a8319826bd8f48bcac57e5c6f78f561ea1fd86fc107f54575471b41e2c
LA_E_9319164	TextGrids/LA_E_9319164.TextGrid	expanded_10systems_v2	93f3c614951b36b4d8085842b59d5d8991e09e8d15f8422c44ae42428b19fa86
LA_E_9319327	TextGrids/LA_E_9319327.TextGrid	expanded_10systems_v2	c361f6768d72b5d424bbbcc0be54205a7738b12aa7e14b6ab85f2c0ec4d641ed
LA_E_9319377	TextGrids/LA_E_9319377.TextGrid	expanded_10systems_v2	8f38dc87a7f8cf4efdd89074431d348d4cbd84bd4f5ee859c9210eb3ea82b581
LA_E_9321299	TextGrids/LA_E_9321299.TextGrid	expanded_10systems_v2	5c5bac8b712bd540bc93ecf7457a9dcb5c81eb7336eea050d1af9330fa7bd185
LA_E_9321431	TextGrids/LA_E_9321431.TextGrid	rebuild_v5	edd2429b73c1f6fc5675c6f8d1d23be89c5d5feed16e803fe29ae3bc85dcbf1f
LA_E_9321470	TextGrids/LA_E_9321470.TextGrid	full_study_final_textgrids	7830dfab1a96eefecfdecc42c8c422cf1640216bc69138f5a81ef46433b6619a
LA_E_9321899	TextGrids/LA_E_9321899.TextGrid	full_study_final_textgrids	df8d103b81f7bf4b550f63cb24201e08ed79e3494eb1918f171a1266c1d80f95
LA_E_9322757	TextGrids/LA_E_9322757.TextGrid	rebuild_v5	a85325dde4d2f25c584d0400c26d17b0add8a627e2c2218da93adcba1ccf8e12
LA_E_9322959	TextGrids/LA_E_9322959.TextGrid	expanded_10systems_v2	e69c532cd4bfc073aa56ed94b25aebc7f7133d2c3383b88583b5af288344f93e
LA_E_9323047	TextGrids/LA_E_9323047.TextGrid	rebuild_v5	94a345c8a34c730a37c0de4779219ec80e4e311b2a9d1352d5ce4414ed74b6e2
LA_E_9323059	TextGrids/LA_E_9323059.TextGrid	expanded_10systems_v2	b5509e525d051ca7a4f6371d27e9d437c4418d12a4c2bc411093b00e7db5d4d5
LA_E_9323314	TextGrids/LA_E_9323314.TextGrid	rebuild_v5	cc13b6e7a267319ed840f619c162ddfd19882d01a66ce6b54152c3ee937d5dd7
LA_E_9323504	TextGrids/LA_E_9323504.TextGrid	full_study_final_textgrids	c05cbe9c52cab67041ebe95a2786947e56cb77f542e0592295f996ae2d2d8caf
LA_E_9323649	TextGrids/LA_E_9323649.TextGrid	rebuild_v5	09f099bdeb2204811f20ad40e8bc0d50540702c9ff52e710f4df4ecbf4f6ab74
LA_E_9325405	TextGrids/LA_E_9325405.TextGrid	expanded_10systems_v2	3cfa347be0e3cfc25bba4c0798c3790cc1c5f88380a5b3293e4e874e6b7f3ce7
LA_E_9325917	TextGrids/LA_E_9325917.TextGrid	full_study_final_textgrids	13f78655a8d6dc0a6c266d079ba6469f7f33402fd6cace19d8a0405d94eef038
LA_E_9325988	TextGrids/LA_E_9325988.TextGrid	expanded_10systems_v2	d6790433df647c217dc90fc3f54f29292dd487151169efc0fd545351d6596cde
LA_E_9326054	TextGrids/LA_E_9326054.TextGrid	full_study_final_textgrids	27131ff05dcad1e6986c4c6e96e2daf154ff7d75c4282c23823cc6d867de1335
LA_E_9327104	TextGrids/LA_E_9327104.TextGrid	expanded_10systems_v2	78fd9b09866608be18f4070d1bd8c18ad19f8357f1d0924bc7da51e5ad9cd0f2
LA_E_9328436	TextGrids/LA_E_9328436.TextGrid	rebuild_v5	f6904a35194beff1d7eb879a1ea4a7eb804799f9fe42c3236fb9d35118737146
LA_E_9328588	TextGrids/LA_E_9328588.TextGrid	expanded_10systems_v2	93f73587ede97991acd02797b9f13ff2592f11188780a6754c9d007966256cba
LA_E_9328922	TextGrids/LA_E_9328922.TextGrid	full_study_final_textgrids	9efede192a735c75630c764f5da59a98745c78038f8c867af5b5f7e19d1788d2
LA_E_9329163	TextGrids/LA_E_9329163.TextGrid	expanded_10systems_v2	f2eb175b62ea55d7f8cee727c81f34d2e00181ebe3f8aa0ca42c6d83fe9c2d0d
LA_E_9329796	TextGrids/LA_E_9329796.TextGrid	expanded_10systems_v2	e7746fa252b72a024343c1523a3c413408a93004ff29810b155f24802870fe6e
LA_E_9330855	TextGrids/LA_E_9330855.TextGrid	expanded_10systems_v2	355ddf38552c7a87ac2360e6c233a5d2794f20a26655389772e9e2e7e29b0f94
LA_E_9331220	TextGrids/LA_E_9331220.TextGrid	rebuild_v5	5a41386ba851149eb8394428bc12b240bf883485c79ba49ca1cf8f3108d1f22c
LA_E_9331352	TextGrids/LA_E_9331352.TextGrid	expanded_10systems_v2	099c3e443643a599c0b26c37d04c3a75f6c8380cda5dfd01175308c3a576b88c
LA_E_9331565	TextGrids/LA_E_9331565.TextGrid	expanded_10systems_v2	f5bbd6d9d05b6b778282266917cc44e336778abf480fee9aa6bb6ad98348beb3
LA_E_9331822	TextGrids/LA_E_9331822.TextGrid	rebuild_v5	040290b7e09978fd163a5a102a81a29ab9e2fce773434a1de0d9ee4f9e032c7d
LA_E_9332240	TextGrids/LA_E_9332240.TextGrid	expanded_10systems_v2	60ad73effe17ef55e55c47c626e2cd4270cdd3bb891a36e42bc5d3cb3fc4f075
LA_E_9332568	TextGrids/LA_E_9332568.TextGrid	full_study_final_textgrids	f4ce48d9f6b536265c2fe8f0d754e1a0eb0f73ff0254a4ba8cfd7366ac800e12
LA_E_9334136	TextGrids/LA_E_9334136.TextGrid	rebuild_v5	3f9a8594bb68d90c0057fd45a0ca1988d4cda6dc354f3727efc7f3db95746b40
LA_E_9334213	TextGrids/LA_E_9334213.TextGrid	full_study_final_textgrids	623c164f7b0e6d490e26e6da2922aba6af0b2bd757528288f25d62a82125fe44
LA_E_9334235	TextGrids/LA_E_9334235.TextGrid	rebuild_v5	79b4d058215605e28b5cc018aee3913e368a87c8a365dfef31360f6757a97249
LA_E_9334649	TextGrids/LA_E_9334649.TextGrid	rebuild_v5	9f97dfc1452458361d3a61944461eb25df5f5a3f0a96f5be18d69c63a14a7897
LA_E_9335290	TextGrids/LA_E_9335290.TextGrid	expanded_10systems_v2	47d62963e665a997886f2349955183fb4dd60de8e9ce74712d7121823d09ac7c
LA_E_9336014	TextGrids/LA_E_9336014.TextGrid	full_study_final_textgrids	d2077460899be586854c7ff14ad02e6a4c1fe49ff397a06fdc061cc235a1e465
LA_E_9336082	TextGrids/LA_E_9336082.TextGrid	rebuild_v5	c72940bc7af4391e8a5e9ce9ceb74f6f21f82e519c6e107f3bd085aa62eabdb3
LA_E_9336393	TextGrids/LA_E_9336393.TextGrid	expanded_10systems_v2	436c8e052a8a59ce5a0861b759c25c17d31dfe3065d1e4ae853e861723a3faa6
LA_E_9336595	TextGrids/LA_E_9336595.TextGrid	rebuild_v5	525d70a2564ceffd62f80a1d3f978462029d600b2e941bfa21c009b6cc3a3306
LA_E_9336627	TextGrids/LA_E_9336627.TextGrid	expanded_10systems_v2	db5f1a0e9124c7876167cd3ef22ca9b4f4cf410759ebe68a2c5c48d41b7b2649
LA_E_9337936	TextGrids/LA_E_9337936.TextGrid	expanded_10systems_v2	15d65270bf262be9062285b25a5f275460500a275d0eb05d636fa39b8b68d820
LA_E_9339157	TextGrids/LA_E_9339157.TextGrid	rebuild_v5	808063cc208bdf9182027d2de007c57af5108c72c936a73a227606abdde59d1c
LA_E_9339162	TextGrids/LA_E_9339162.TextGrid	expanded_10systems_v2	e9aca7b3fa5c23589e71ffaa458eed8450d14792c101ccf611245f8a132d5712
LA_E_9340762	TextGrids/LA_E_9340762.TextGrid	expanded_10systems_v2	ae9c10442b62187d4391275077f62128849584719df3a6ecd09d36759c4daead
LA_E_9342092	TextGrids/LA_E_9342092.TextGrid	full_study_final_textgrids	7c8ed91d19b66b9b553eaedbda2a48411623da7f5984cec260c4cc5c36c76b19
LA_E_9343191	TextGrids/LA_E_9343191.TextGrid	rebuild_v5	5ecc93722a21838cbcc7e39e6624bf74a3bb7487542e107548c4541785ba0a22
LA_E_9344176	TextGrids/LA_E_9344176.TextGrid	rebuild_v5	48d459e6160e01876c6ca016cafde519055f529346dff2cae81a8edefe6ed3ec
LA_E_9344760	TextGrids/LA_E_9344760.TextGrid	expanded_10systems_v2	e649862af96c2fb72cc4dfd5c45bc2fcac69d31ade3f0df6a76a315ae8f57a5f
LA_E_9344947	TextGrids/LA_E_9344947.TextGrid	rebuild_v5	fd6f9b6acc8dd6314c98c51eb3a6fd587cca91dcbbeb8689ddaa9e3701996875
LA_E_9345428	TextGrids/LA_E_9345428.TextGrid	rebuild_v5	340da105cff730a6bdd7d5bfd27a2f1cca8d6ed3d4afc6651c6b54ff63be4157
LA_E_9346013	TextGrids/LA_E_9346013.TextGrid	rebuild_v5	efbaea425a7f2326d222247390e3356fe8079d98c251ca62eb657cbd724a71b1
LA_E_9346662	TextGrids/LA_E_9346662.TextGrid	rebuild_v5	eb4e6a3a00465fe67779a19bb1da7c520f5e6178d03b9ba8a59793316e714c1b
LA_E_9347318	TextGrids/LA_E_9347318.TextGrid	full_study_final_textgrids	32817a6897a521525ee64eb401257f8d2909948404ea605ff87203dec647af11
LA_E_9347340	TextGrids/LA_E_9347340.TextGrid	full_study_final_textgrids	9b65d5b2203508b531c3cb548738bc0cd9c9bde21708fee6c0e48bd61ae0f292
